          Teff = 3500 K,  log g = 0.0,  [M/H] = -0.2

 bolometric           0    0.487 (0.0684)    0.613  0.189 (0.0171)    0.203  0.473 (0.0080)
 Stromgren      u     1    0.724 (0.0543)    0.801  0.115 (0.0251)    0.552  0.288 (0.0197)
                v     2    0.923 (0.0810)    0.704 -0.329 (0.0387)    1.416 -0.822 (0.0540)
                b     3    1.076 (0.1246)    0.760 -0.474 (0.0406)    1.786 -1.184 (0.0631)
                y     4    0.979 (0.0689)    0.801 -0.267 (0.0302)    1.379 -0.667 (0.0430)
 Johnson        U     5    0.768 (0.0328)    0.780  0.018 (0.0298)    0.741  0.045 (0.0290)
                B     6    1.027 (0.1075)    0.750 -0.416 (0.0395)    1.651 -1.039 (0.0593)
                V     7    0.959 (0.0595)    0.804 -0.233 (0.0297)    1.309 -0.583 (0.0409)
                R     8    0.819 (0.0230)    0.799 -0.030 (0.0275)    0.864 -0.074 (0.0289)
                I     9    0.623 (0.0549)    0.709  0.129 (0.0238)    0.430  0.322 (0.0176)
                J    10    0.493 (0.0568)    0.602  0.163 (0.0124)    0.249  0.407 (0.0048)
                K    11    0.324 (0.1101)    0.539  0.323 (0.0179)   -0.161  0.808 (0.0024)
                L    12    0.244 (0.0790)    0.396  0.229 (0.0142)   -0.100  0.573 (0.0031)
                M    13    0.156 (0.0623)    0.265  0.164 (0.0199)   -0.090  0.409 (0.0121)
                N    14    0.118 (0.0368)    0.186  0.102 (0.0093)   -0.034  0.254 (0.0045)
 Cousins        Rc   15    0.869 (0.0246)    0.814 -0.082 (0.0274)    0.992 -0.205 (0.0314)
                Ic   16    0.703 (0.0465)    0.764  0.091 (0.0262)    0.566  0.228 (0.0218)
 Bessell        UX   17    0.764 (0.0346)    0.782  0.028 (0.0293)    0.722  0.070 (0.0280)
 Bessell        BX   18    1.028 (0.1080)    0.750 -0.417 (0.0395)    1.654 -1.043 (0.0594)
 Bessell        B    19    1.027 (0.1077)    0.750 -0.416 (0.0395)    1.652 -1.041 (0.0593)
 Bessell        V    20    0.959 (0.0591)    0.805 -0.232 (0.0296)    1.306 -0.579 (0.0407)
 Bessell        R    21    0.866 (0.0242)    0.813 -0.079 (0.0274)    0.984 -0.197 (0.0312)
 Bessell        I    22    0.686 (0.0492)    0.755  0.102 (0.0259)    0.533  0.255 (0.0210)
 Tycho         TyB   23    1.003 (0.1055)    0.729 -0.411 (0.0398)    1.620 -1.028 (0.0593)
               TyV   24    0.978 (0.0695)    0.797 -0.271 (0.0318)    1.385 -0.678 (0.0448)
 Hipparchos    HIP   25    0.936 (0.0524)    0.797 -0.208 (0.0309)    1.248 -0.521 (0.0409)
 KEPLER              26    0.839 (0.0238)    0.791 -0.072 (0.0283)    0.948 -0.181 (0.0318)
 COROT SIS           27    0.801 (0.0224)    0.775 -0.038 (0.0275)    0.858 -0.096 (0.0293)
 COROT EXO           28    0.796 (0.0226)    0.775 -0.032 (0.0274)    0.844 -0.081 (0.0289)
 Geneva         U    29    0.731 (0.0510)    0.798  0.101 (0.0259)    0.579  0.253 (0.0212)
                B    30    1.016 (0.1076)    0.737 -0.418 (0.0400)    1.642 -1.044 (0.0598)
                B1   31    0.914 (0.0683)    0.726 -0.282 (0.0375)    1.337 -0.704 (0.0507)
                B2   32    1.048 (0.1209)    0.739 -0.463 (0.0406)    1.742 -1.157 (0.0626)
                V    33    0.961 (0.0605)    0.803 -0.236 (0.0295)    1.315 -0.591 (0.0409)
                V1   34    0.970 (0.0668)    0.797 -0.260 (0.0304)    1.360 -0.650 (0.0429)
                G    35    0.945 (0.0478)    0.820 -0.187 (0.0271)    1.226 -0.468 (0.0361)
 Vilnius        U    36    0.719 (0.0573)    0.804  0.127 (0.0245)    0.528  0.318 (0.0186)
                P    37    0.750 (0.0404)    0.784  0.052 (0.0291)    0.672  0.130 (0.0267)
                X    38    0.935 (0.0827)    0.711 -0.335 (0.0393)    1.438 -0.838 (0.0550)
                Y    39    1.073 (0.1247)    0.757 -0.475 (0.0409)    1.785 -1.187 (0.0635)
                Z    40    0.962 (0.0737)    0.767 -0.292 (0.0353)    1.400 -0.730 (0.0493)
                V    41    0.979 (0.0693)    0.800 -0.268 (0.0301)    1.381 -0.670 (0.0430)
                S    42    0.881 (0.0240)    0.827 -0.080 (0.0262)    1.002 -0.201 (0.0301)
 Milone         iz   43    0.522 (0.0569)    0.621  0.149 (0.0189)    0.299  0.371 (0.0119)
                iJ   44    0.489 (0.0533)    0.589  0.151 (0.0127)    0.263  0.377 (0.0057)
                iH   45    0.417 (0.1140)    0.648  0.346 (0.0129)   -0.102  0.865 (0.0038)
                iK   46    0.316 (0.1094)    0.530  0.321 (0.0177)   -0.165  0.803 (0.0023)
 YMS94         iz    47    0.522 (0.0569)    0.621  0.149 (0.0189)    0.299  0.371 (0.0119)
               iJ    48    0.489 (0.0533)    0.589  0.151 (0.0127)    0.263  0.377 (0.0057)
               iH    49    0.417 (0.1139)    0.648  0.346 (0.0129)   -0.101  0.865 (0.0039)
               iK    50    0.316 (0.1094)    0.530  0.321 (0.0177)   -0.165  0.803 (0.0023)
               iL    51    0.232 (0.0748)    0.377  0.217 (0.0137)   -0.093  0.541 (0.0033)
               iLp   52    0.220 (0.0705)    0.356  0.204 (0.0131)   -0.086  0.510 (0.0033)
               iM    53    0.158 (0.0692)    0.278  0.180 (0.0228)   -0.112  0.450 (0.0142)
               in    54    0.120 (0.0367)    0.187  0.101 (0.0094)   -0.032  0.253 (0.0046)
               iN    55    0.109 (0.0348)    0.173  0.096 (0.0091)   -0.034  0.240 (0.0045)
 Sloan DSS      u    56    0.730 (0.0510)    0.796  0.100 (0.0264)    0.580  0.249 (0.0218)
                g    57    1.013 (0.0942)    0.770 -0.364 (0.0364)    1.559 -0.911 (0.0538)
                r    58    0.914 (0.0345)    0.825 -0.134 (0.0278)    1.116 -0.336 (0.0343)
                i    59    0.727 (0.0410)    0.773  0.068 (0.0268)    0.625  0.170 (0.0235)
                z    60    0.594 (0.0595)    0.691  0.146 (0.0232)    0.374  0.366 (0.0163)
 HST STIS Ly_alpha   61    1.004 (0.0022)    1.000 -0.006 (0.0005)    1.012 -0.014 (0.0005)
            Fclear   62    0.999 (0.0004)    1.001  0.003 (0.0007)    0.995  0.008 (0.0008)
             Fsrf2   63    0.999 (0.0004)    1.001  0.003 (0.0007)    0.995  0.008 (0.0008)
              Fqtz   64    0.999 (0.0004)    1.001  0.003 (0.0006)    0.995  0.008 (0.0007)
              CIII   65    1.001 (0.0005)    1.001  0.000 (0.0006)    1.000  0.000 (0.0006)
              MgII   66    0.809 (0.0880)    0.999  0.285 (0.0010)    0.381  0.714 (0.0138)
            Nclear   67    0.890 (0.0429)    0.769 -0.182 (0.0323)    1.163 -0.455 (0.0409)
             Nsrf2   68    0.974 (0.0772)    0.770 -0.306 (0.0351)    1.433 -0.765 (0.0497)
              Nqtz   69    0.700 (0.1028)    0.907  0.310 (0.0125)    0.235  0.775 (0.0027)
             cn182   70    0.872 (0.0468)    0.739 -0.200 (0.0348)    1.172 -0.500 (0.0442)
             cn270   71    0.830 (0.0788)    1.002  0.258 (0.0012)    0.444  0.644 (0.0134)
            Oclear   72    0.767 (0.0244)    0.761 -0.009 (0.0266)    0.781 -0.023 (0.0270)
